SCREENWIDTH = 18
SCREENHEIGHT = 18
TICKRATE = 100000  # frame per sec
velocity = 1  # pixels per frame
apple_size = 1  # pixels
snake_size = 1  # pixels
positioner = snake_size//velocity
population_size = 100
parents_size = 10
idle_time = 3000  # ms
mutation_rate = 100  # per mile
mutation_frequency = 15  # percent
crossing_probability = 10  # percent
epoch_number = 10000

<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<Training>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>

Epoch;Best;Average;TheBestScore;BestEpoch;BestAverage;BestAverageEpoch
1117;20.04;8.57621;36.073;566;10.36002;910
1118;21.04;7.98519;36.073;566;10.36002;910
1119;23.046;8.48579;36.073;566;10.36002;910
1120;25.047;8.68636;36.073;566;10.36002;910
1121;20.041;8.71633;36.073;566;10.36002;910
1122;23.038;8.21545;36.073;566;10.36002;910
1123;22.039;8.58602;36.073;566;10.36002;910
1124;23.041;8.00502;36.073;566;10.36002;910
1125;19.035;8.27563;36.073;566;10.36002;910
1126;21.043;8.16551;36.073;566;10.36002;910
1127;25.043;8.13522;36.073;566;10.36002;910
1128;23.044;9.18766;36.073;566;10.36002;910
1129;23.048;7.96509;36.073;566;10.36002;910
1130;23.045;7.64425;36.073;566;10.36002;910
1131;24.049;8.36567;36.073;566;10.36002;910
1132;23.045;8.65619;36.073;566;10.36002;910
1133;23.046;8.13504;36.073;566;10.36002;910
1134;23.047;8.40615;36.073;566;10.36002;910
1135;26.051;8.66637;36.073;566;10.36002;910
1136;24.044;8.88669;36.073;566;10.36002;910
1137;19.039;8.89655;36.073;566;10.36002;910
1138;21.041;8.83671;36.073;566;10.36002;910
1139;23.044;8.3559;36.073;566;10.36002;910
1140;20.036;8.39546;36.073;566;10.36002;910
1141;23.041;8.76626;36.073;566;10.36002;910
1142;20.037;7.73447;36.073;566;10.36002;910
1143;24.05;8.09539;36.073;566;10.36002;910
1144;24.041;8.155380000000001;36.073;566;10.36002;910
1145;21.039;8.73666;36.073;566;10.36002;910
1146;20.039;8.3059;36.073;566;10.36002;910
1147;24.047;7.95488;36.073;566;10.36002;910
1148;19.039;9.21733;36.073;566;10.36002;910
1149;17.035;8.15528;36.073;566;10.36002;910
1150;23.045;8.65625;36.073;566;10.36002;910
1151;22.047;8.79665;36.073;566;10.36002;910
1152;22.035;8.55604;36.073;566;10.36002;910
1153;22.045;8.31574;36.073;566;10.36002;910
1154;21.035;8.28548;36.073;566;10.36002;910
1155;22.047;8.72655;36.073;566;10.36002;910
1156;19.037;8.15559;36.073;566;10.36002;910
1157;20.039;8.48603;36.073;566;10.36002;910
1158;24.048;8.62624;36.073;566;10.36002;910
1159;20.039;8.92684;36.073;566;10.36002;910
1160;22.045;9.00715;36.073;566;10.36002;910
1161;21.043;7.5139;36.073;566;10.36002;910
1162;22.042;9.09698;36.073;566;10.36002;910
1163;22.045;8.95681;36.073;566;10.36002;910
1164;23.044;8.84667;36.073;566;10.36002;910
1165;21.043;8.81657;36.073;566;10.36002;910
1166;24.051;8.02504;36.073;566;10.36002;910
1167;21.038;8.47594;36.073;566;10.36002;910
1168;20.039;8.42571;36.073;566;10.36002;910
1169;22.045;8.40584;36.073;566;10.36002;910
1170;22.041;9.97897;36.073;566;10.36002;910
1171;19.035;8.02501;36.073;566;10.36002;910
1172;23.043;8.68608;36.073;566;10.36002;910
1173;24.05;9.05721;36.073;566;10.36002;910
1174;28.059;9.85886;36.073;566;10.36002;910
1175;22.045;8.7562;36.073;566;10.36002;910
1176;23.047;8.36584;36.073;566;10.36002;910
1177;21.045;8.616249999999999;36.073;566;10.36002;910
1178;22.045;8.39584;36.073;566;10.36002;910
1179;22.042;9.37768;36.073;566;10.36002;910
1180;23.043;9.69848;36.073;566;10.36002;910
1181;24.051;8.94686;36.073;566;10.36002;910
1182;23.048;9.15716;36.073;566;10.36002;910
1183;26.051;9.06711;36.073;566;10.36002;910
1184;24.047;9.15738;36.073;566;10.36002;910
1185;20.037;8.55598;36.073;566;10.36002;910
1186;23.046;8.766680000000001;36.073;566;10.36002;910
1187;22.044;8.94704;36.073;566;10.36002;910
1188;25.052;9.00715;36.073;566;10.36002;910
1189;28.049;8.36603;36.073;566;10.36002;910
1190;18.035;8.72667;36.073;566;10.36002;910
1191;21.043;8.4362;36.073;566;10.36002;910
1192;20.04;8.33572;36.073;566;10.36002;910
1193;21.043;9.59817;36.073;566;10.36002;910
1194;23.046;8.21566;36.073;566;10.36002;910
1195;22.036;8.6963;36.073;566;10.36002;910
1196;23.042;8.04511;36.073;566;10.36002;910
1197;20.045;8.54611;36.073;566;10.36002;910
1198;22.041;8.89679;36.073;566;10.36002;910
1199;20.04;8.37588;36.073;566;10.36002;910
1200;26.051;8.86679;36.073;566;10.36002;910
1201;19.04;8.15542;36.073;566;10.36002;910
1202;25.045;9.15741;36.073;566;10.36002;910
1203;21.039;8.56635;36.073;566;10.36002;910
1204;30.053;9.88872;36.073;566;10.36002;910
1205;19.041;8.63669;36.073;566;10.36002;910
1206;25.048;7.9050400000000005;36.073;566;10.36002;910
1207;24.043;8.23564;36.073;566;10.36002;910
1208;21.049;9.39796;36.073;566;10.36002;910
1209;19.039;8.315620000000001;36.073;566;10.36002;910
1210;22.043;7.80475;36.073;566;10.36002;910
1211;20.037;8.52606;36.073;566;10.36002;910
1212;26.055;8.59631;36.073;566;10.36002;910
1213;20.041;7.0634500000000005;36.073;566;10.36002;910
1214;24.051;8.10535;36.073;566;10.36002;910
1215;24.047;8.21565;36.073;566;10.36002;910
1216;22.043;8.02527;36.073;566;10.36002;910
1217;24.05;8.14575;36.073;566;10.36002;910
1218;21.041;7.47392;36.073;566;10.36002;910
1219;23.045;9.37786;36.073;566;10.36002;910
1220;20.043;8.16548;36.073;566;10.36002;910
1221;24.047;9.05714;36.073;566;10.36002;910
1222;23.047;8.63637;36.073;566;10.36002;910
1223;23.045;9.0575;36.073;566;10.36002;910
1224;21.036;8.71631;36.073;566;10.36002;910
1225;24.045;9.09724;36.073;566;10.36002;910
1226;23.047;8.43623;36.073;566;10.36002;910
1227;22.043;8.84676;36.073;566;10.36002;910
1228;25.053;9.1475;36.073;566;10.36002;910
1229;20.033;9.12732;36.073;566;10.36002;910
1230;20.035;8.94705;36.073;566;10.36002;910
1231;21.041;9.70871;36.073;566;10.36002;910
1232;25.051;8.72662;36.073;566;10.36002;910
1233;22.041;9.75845;36.073;566;10.36002;910
1234;26.053;8.846729999999999;36.073;566;10.36002;910
1235;21.041;8.87667;36.073;566;10.36002;910
1236;27.055;8.95697;36.073;566;10.36002;910
1237;24.045;8.93708;36.073;566;10.36002;910
1238;24.049;8.33558;36.073;566;10.36002;910
1239;20.043;8.6364;36.073;566;10.36002;910
1240;29.055;9.23733;36.073;566;10.36002;910
1241;23.049;8.29555;36.073;566;10.36002;910
1242;17.033;8.69637;36.073;566;10.36002;910
1243;20.035;8.14537;36.073;566;10.36002;910
1244;24.047;7.92478;36.073;566;10.36002;910
1245;26.06;9.38799;36.073;566;10.36002;910
1246;23.049;8.85685;36.073;566;10.36002;910
1247;25.049;8.07519;36.073;566;10.36002;910
1248;22.043;9.60848;36.073;566;10.36002;910
1249;25.048;8.1752;36.073;566;10.36002;910
1250;17.035;7.64441;36.073;566;10.36002;910
1251;24.049;9.33751;36.073;566;10.36002;910
1252;21.04;8.68636;36.073;566;10.36002;910
1253;21.041;8.10568;36.073;566;10.36002;910
1254;21.04;8.18579;36.073;566;10.36002;910
1255;21.038;9.29731;36.073;566;10.36002;910
1256;25.047;8.34544;36.073;566;10.36002;910
1257;25.051;8.78695;36.073;566;10.36002;910
1258;24.046;9.1775;36.073;566;10.36002;910
1259;27.048;8.19563;36.073;566;10.36002;910
1260;22.042;8.53602;36.073;566;10.36002;910
1261;19.038;8.37573;36.073;566;10.36002;910
1262;23.047;8.87678;36.073;566;10.36002;910
1263;23.047;9.88893;36.073;566;10.36002;910
1264;21.042;8.2657;36.073;566;10.36002;910
1265;20.042;8.4161;36.073;566;10.36002;910
1266;20.042;8.34588;36.073;566;10.36002;910
1267;22.047;8.44618;36.073;566;10.36002;910
1268;23.044;8.35579;36.073;566;10.36002;910
1269;19.039;8.45577;36.073;566;10.36002;910
1270;22.043;8.67644;36.073;566;10.36002;910
1271;19.04;7.2033;36.073;566;10.36002;910
1272;22.041;8.8166;36.073;566;10.36002;910
1273;22.038;8.71666;36.073;566;10.36002;910
1274;23.044;8.50598;36.073;566;10.36002;910
1275;24.046;9.22755;36.073;566;10.36002;910
1276;22.041;8.23542;36.073;566;10.36002;910
1277;21.039;8.27546;36.073;566;10.36002;910
1278;22.043;8.35581;36.073;566;10.36002;910
1279;24.049;8.24551;36.073;566;10.36002;910
1280;22.041;8.77657;36.073;566;10.36002;910
1281;22.047;8.5361;36.073;566;10.36002;910
1282;18.036;7.60428;36.073;566;10.36002;910
1283;18.035;7.65417;36.073;566;10.36002;910
1284;22.041;8.99703;36.073;566;10.36002;910
1285;22.047;8.70651;36.073;566;10.36002;910
1286;23.043;9.07693;36.073;566;10.36002;910
1287;21.037;8.17556;36.073;566;10.36002;910
1288;23.046;7.73456;36.073;566;10.36002;910
1289;21.043;8.47628;36.073;566;10.36002;910
1290;22.043;8.02524;36.073;566;10.36002;910
1291;21.041;8.39621;36.073;566;10.36002;910
1292;25.045;8.42629;36.073;566;10.36002;910
1293;26.052;7.01327;36.073;566;10.36002;910
1294;20.039;7.65449;36.073;566;10.36002;910
1295;23.045;7.70465;36.073;566;10.36002;910
1296;23.044;7.6445099999999995;36.073;566;10.36002;910
1297;22.043;7.97541;36.073;566;10.36002;910
1298;22.046;7.87526;36.073;566;10.36002;910
1299;22.046;8.64635;36.073;566;10.36002;910
1300;24.044;8.13541;36.073;566;10.36002;910
1301;21.045;9.07748;36.073;566;10.36002;910
1302;19.036;8.5964;36.073;566;10.36002;910
1303;20.039;7.9751900000000004;36.073;566;10.36002;910
1304;22.043;8.82667;36.073;566;10.36002;910
1305;20.042;8.69655;36.073;566;10.36002;910
1306;18.039;7.98506;36.073;566;10.36002;910
1307;22.038;7.68449;36.073;566;10.36002;910
1308;20.039;8.06522;36.073;566;10.36002;910
1309;20.034;8.01502;36.073;566;10.36002;910
1310;20.039;7.8946;36.073;566;10.36002;910
1311;22.044;8.20569;36.073;566;10.36002;910
1312;26.051;8.49613;36.073;566;10.36002;910
1313;21.04;8.445829999999999;36.073;566;10.36002;910
1314;25.053;8.84652;36.073;566;10.36002;910
1315;20.037;8.50603;36.073;566;10.36002;910
1316;23.04;8.31568;36.073;566;10.36002;910
1317;20.038;8.86682;36.073;566;10.36002;910
1318;22.039;7.72457;36.073;566;10.36002;910
1319;21.045;8.25567;36.073;566;10.36002;910
1320;24.047;9.35769;36.073;566;10.36002;910
1321;20.038;8.47581;36.073;566;10.36002;910
1322;20.041;7.80491;36.073;566;10.36002;910
1323;22.049;7.67451;36.073;566;10.36002;910
1324;21.045;7.63441;36.073;566;10.36002;910
1325;22.04;7.46382;36.073;566;10.36002;910
1326;22.041;8.95661;36.073;566;10.36002;910
1327;21.042;8.63654;36.073;566;10.36002;910
1328;21.043;9.24746;36.073;566;10.36002;910
1329;23.049;8.35573;36.073;566;10.36002;910
1330;24.043;8.04516;36.073;566;10.36002;910
1331;22.045;8.82658;36.073;566;10.36002;910
1332;21.042;9.10745;36.073;566;10.36002;910
1333;23.04;8.70637;36.073;566;10.36002;910
1334;25.049;8.64624;36.073;566;10.36002;910
1335;22.044;8.17539;36.073;566;10.36002;910
1336;22.043;9.41773;36.073;566;10.36002;910
1337;21.038;9.0471;36.073;566;10.36002;910
1338;23.046;8.37574;36.073;566;10.36002;910
1339;25.05;8.0653;36.073;566;10.36002;910
1340;26.05;7.69413;36.073;566;10.36002;910
1341;23.047;7.75452;36.073;566;10.36002;910
1342;21.041;8.66625;36.073;566;10.36002;910
1343;24.047;8.83664;36.073;566;10.36002;910
1344;20.038;8.22544;36.073;566;10.36002;910
1345;22.039;8.24538;36.073;566;10.36002;910
1346;23.045;8.88684;36.073;566;10.36002;910
1347;21.035;8.23533;36.073;566;10.36002;910
1348;22.038;8.34564;36.073;566;10.36002;910
1349;23.049;8.28567;36.073;566;10.36002;910
1350;20.039;7.43411;36.073;566;10.36002;910
1351;26.05;8.94693;36.073;566;10.36002;910
1352;19.037;7.5742;36.073;566;10.36002;910
1353;23.045;7.95495;36.073;566;10.36002;910
1354;22.045;7.72456;36.073;566;10.36002;910
1355;21.041;8.27555;36.073;566;10.36002;910
1356;24.045;9.49807;36.073;566;10.36002;910
1357;20.041;8.56628;36.073;566;10.36002;910
1358;22.038;8.00541;36.073;566;10.36002;910
1359;27.053;9.58831;36.073;566;10.36002;910
1360;25.048;8.93673;36.073;566;10.36002;910
1361;25.046;9.22756;36.073;566;10.36002;910
1362;18.037;8.27565;36.073;566;10.36002;910
1363;20.041;7.8745;36.073;566;10.36002;910
1364;26.05;8.29544;36.073;566;10.36002;910
1365;21.045;8.13519;36.073;566;10.36002;910
1366;21.04;9.37805;36.073;566;10.36002;910
1367;21.044;9.24769;36.073;566;10.36002;910
1368;20.039;8.61628;36.073;566;10.36002;910
1369;22.044;9.15727;36.073;566;10.36002;910
1370;24.047;8.44601;36.073;566;10.36002;910
1371;20.039;8.42597;36.073;566;10.36002;910
1372;22.046;8.68641;36.073;566;10.36002;910
1373;20.038;8.83658;36.073;566;10.36002;910
1374;22.041;8.92707;36.073;566;10.36002;910
1375;21.042;8.77667;36.073;566;10.36002;910
1376;21.047;8.58629;36.073;566;10.36002;910
1377;20.035;7.86493;36.073;566;10.36002;910
1378;22.04;8.87682;36.073;566;10.36002;910
1379;22.044;7.74449;36.073;566;10.36002;910
1380;21.041;7.574;36.073;566;10.36002;910
1381;24.046;7.62472;36.073;566;10.36002;910
1382;27.053;8.32583;36.073;566;10.36002;910
1383;24.047;8.33589;36.073;566;10.36002;910
1384;19.035;7.53418;36.073;566;10.36002;910
1385;26.06;9.12748;36.073;566;10.36002;910
1386;19.037;8.79674;36.073;566;10.36002;910
1387;23.047;7.87492;36.073;566;10.36002;910
1388;20.045;8.72669;36.073;566;10.36002;910
1389;23.047;9.35787;36.073;566;10.36002;910
1390;22.045;8.75687;36.073;566;10.36002;910
1391;22.043;8.40584;36.073;566;10.36002;910
1392;25.051;8.21564;36.073;566;10.36002;910
1393;23.045;8.51596;36.073;566;10.36002;910
1394;25.047;8.51647;36.073;566;10.36002;910
1395;23.047;8.11529;36.073;566;10.36002;910
1396;20.042;8.17569;36.073;566;10.36002;910
1397;20.039;7.88483;36.073;566;10.36002;910
1398;21.041;8.27576;36.073;566;10.36002;910
1399;23.046;9.3475;36.073;566;10.36002;910
1400;20.04;7.72462;36.073;566;10.36002;910
1401;25.046;8.61657;36.073;566;10.36002;910
1402;21.041;8.72666;36.073;566;10.36002;910
1403;21.042;9.11711;36.073;566;10.36002;910
1404;21.041;9.07706;36.073;566;10.36002;910
1405;22.045;8.28562;36.073;566;10.36002;910
1406;22.045;8.29564;36.073;566;10.36002;910
1407;22.041;8.2656;36.073;566;10.36002;910
1408;24.047;8.45594;36.073;566;10.36002;910
1409;22.052;7.9651499999999995;36.073;566;10.36002;910
1410;20.039;8.71645;36.073;566;10.36002;910
1411;23.045;8.87696;36.073;566;10.36002;910
1412;20.039;7.98502;36.073;566;10.36002;910
1413;23.05;7.76475;36.073;566;10.36002;910
1414;25.046;8.75645;36.073;566;10.36002;910
1415;23.047;8.69649;36.073;566;10.36002;910
1416;24.043;8.69642;36.073;566;10.36002;910
1417;21.039;8.60611;36.073;566;10.36002;910
1418;20.039;8.20521;36.073;566;10.36002;910
1419;20.041;8.2756;36.073;566;10.36002;910
1420;22.045;8.83673;36.073;566;10.36002;910
1421;22.042;8.35579;36.073;566;10.36002;910
1422;24.048;8.9167;36.073;566;10.36002;910
1423;21.039;9.18729;36.073;566;10.36002;910
1424;21.043;8.47614;36.073;566;10.36002;910
1425;19.036;8.06503;36.073;566;10.36002;910
1426;23.043;8.42576;36.073;566;10.36002;910
1427;23.047;9.04699;36.073;566;10.36002;910
1428;24.049;9.26768;36.073;566;10.36002;910
1429;23.049;8.6563;36.073;566;10.36002;910
1430;28.054;9.24742;36.073;566;10.36002;910
1431;24.047;10.01889;36.073;566;10.36002;910
1432;26.053;10.17933;36.073;566;10.36002;910
1433;22.04;8.53636;36.073;566;10.36002;910
1434;23.043;8.94685;36.073;566;10.36002;910
1435;26.053;7.01291;36.073;566;10.36002;910
1436;22.043;6.69241;36.073;566;10.36002;910
1437;25.053;8.15538;36.073;566;10.36002;910
1438;20.038;7.63453;36.073;566;10.36002;910
1439;19.04;7.68476;36.073;566;10.36002;910
1440;26.051;7.68481;36.073;566;10.36002;910
1441;26.043;6.99308;36.073;566;10.36002;910
1442;25.047;6.1715;36.073;566;10.36002;910
1443;19.04;9.15741;36.073;566;10.36002;910
1444;19.038;7.97501;36.073;566;10.36002;910
1445;20.04;8.41583;36.073;566;10.36002;910
1446;21.035;7.47409;36.073;566;10.36002;910
1447;19.039;8.33586;36.073;566;10.36002;910
1448;20.039;8.35562;36.073;566;10.36002;910
1449;21.04;8.62653;36.073;566;10.36002;910
1450;20.038;8.32558;36.073;566;10.36002;910
1451;23.044;8.56626;36.073;566;10.36002;910
1452;19.037;8.87662;36.073;566;10.36002;910
1453;22.043;8.25543;36.073;566;10.36002;910
1454;20.037;8.21554;36.073;566;10.36002;910
1455;22.044;8.21518;36.073;566;10.36002;910
1456;22.038;9.19743;36.073;566;10.36002;910
1457;23.042;9.06704;36.073;566;10.36002;910
1458;20.04;8.96697;36.073;566;10.36002;910
1459;22.044;7.5945;36.073;566;10.36002;910
1460;20.039;8.08536;36.073;566;10.36002;910
1461;22.042;8.32558;36.073;566;10.36002;910
1462;25.057;8.36583;36.073;566;10.36002;910
1463;21.039;7.99498;36.073;566;10.36002;910
1464;23.043;8.30554;36.073;566;10.36002;910
1465;27.054;8.81673;36.073;566;10.36002;910
1466;21.036;7.37366;36.073;566;10.36002;910
1467;20.042;8.82679;36.073;566;10.36002;910
1468;23.043;9.50794;36.073;566;10.36002;910
1469;23.047;9.64831;36.073;566;10.36002;910
1470;24.048;8.68636;36.073;566;10.36002;910
1471;27.055;9.52819;36.073;566;10.36002;910
1472;22.046;9.88903;36.073;566;10.36002;910
1473;25.05;8.5164;36.073;566;10.36002;910
1474;21.045;9.0471;36.073;566;10.36002;910
1475;22.044;8.19535;36.073;566;10.36002;910
1476;23.041;9.28763;36.073;566;10.36002;910
1477;24.052;8.6466;36.073;566;10.36002;910
1478;19.033;8.90692;36.073;566;10.36002;910
1479;24.047;8.28577;36.073;566;10.36002;910
1480;25.051;8.81687;36.073;566;10.36002;910
1481;21.043;8.4057;36.073;566;10.36002;910
1482;20.044;8.57638;36.073;566;10.36002;910
1483;27.053;8.55626;36.073;566;10.36002;910
1484;23.045;8.99719;36.073;566;10.36002;910
1485;22.042;9.1976;36.073;566;10.36002;910
1486;21.045;8.42584;36.073;566;10.36002;910
1487;19.042;8.14533;36.073;566;10.36002;910
1488;23.047;8.34602;36.073;566;10.36002;910
1489;23.044;8.53615;36.073;566;10.36002;910
1490;20.041;8.30555;36.073;566;10.36002;910
1491;23.044;7.87482;36.073;566;10.36002;910
1492;19.039;8.16544;36.073;566;10.36002;910
1493;21.041;8.85645;36.073;566;10.36002;910
1494;24.047;7.63439;36.073;566;10.36002;910
1495;21.041;7.8448;36.073;566;10.36002;910
1496;23.045;8.69661;36.073;566;10.36002;910
1497;22.041;8.1155;36.073;566;10.36002;910
1498;21.046;7.88471;36.073;566;10.36002;910
1499;24.053;7.90476;36.073;566;10.36002;910
1500;19.039;7.80473;36.073;566;10.36002;910
1501;18.037;8.02487;36.073;566;10.36002;910
1502;20.037;8.56644;36.073;566;10.36002;910
1503;27.053;9.20767;36.073;566;10.36002;910
1504;21.039;8.07524;36.073;566;10.36002;910
1505;24.044;9.19748;36.073;566;10.36002;910
1506;25.041;8.53592;36.073;566;10.36002;910
1507;23.043;8.80687;36.073;566;10.36002;910
1508;24.053;9.11745;36.073;566;10.36002;910
1509;19.039;8.49615;36.073;566;10.36002;910
1510;21.042;9.06728;36.073;566;10.36002;910
1511;26.052;9.56842;36.073;566;10.36002;910
1512;21.043;9.3376;36.073;566;10.36002;910
1513;20.035;8.92686;36.073;566;10.36002;910
1514;23.048;8.29574;36.073;566;10.36002;910
1515;22.043;8.41603;36.073;566;10.36002;910
1516;22.045;7.83485;36.073;566;10.36002;910
1517;25.049;8.4461;36.073;566;10.36002;910
1518;21.045;8.76661;36.073;566;10.36002;910
1519;21.045;8.29573;36.073;566;10.36002;910
1520;26.05;7.74422;36.073;566;10.36002;910
1521;23.047;8.03516;36.073;566;10.36002;910
1522;23.044;8.55643;36.073;566;10.36002;910
1523;22.043;7.97485;36.073;566;10.36002;910
1524;26.053;8.47598;36.073;566;10.36002;910
1525;27.057;9.2774;36.073;566;10.36002;910
1526;24.05;8.86677;36.073;566;10.36002;910
1527;21.044;8.8766;36.073;566;10.36002;910
1528;20.039;8.94701;36.073;566;10.36002;910
1529;24.05;8.44584;36.073;566;10.36002;910
1530;24.047;7.75437;36.073;566;10.36002;910
1531;22.044;9.03707;36.073;566;10.36002;910
1532;23.048;8.67637;36.073;566;10.36002;910
1533;21.043;9.20761;36.073;566;10.36002;910
1534;21.039;8.30576;36.073;566;10.36002;910
1535;24.047;9.05712;36.073;566;10.36002;910
1536;24.047;8.30555;36.073;566;10.36002;910
1537;22.043;8.49602;36.073;566;10.36002;910
1538;22.038;9.22739;36.073;566;10.36002;910
1539;21.042;8.33576;36.073;566;10.36002;910
1540;19.039;8.9868;36.073;566;10.36002;910
1541;18.036;8.40575;36.073;566;10.36002;910
1542;27.056;9.46783;36.073;566;10.36002;910
1543;25.049;8.86698;36.073;566;10.36002;910
1544;21.042;9.0472;36.073;566;10.36002;910
1545;19.038;7.8948;36.073;566;10.36002;910
1546;23.043;7.96485;36.073;566;10.36002;910
1547;24.044;8.40586;36.073;566;10.36002;910
1548;21.041;8.44603;36.073;566;10.36002;910
1549;21.039;8.04498;36.073;566;10.36002;910
1550;20.041;8.29564;36.073;566;10.36002;910
1551;22.045;8.96678;36.073;566;10.36002;910
1552;21.041;9.21739;36.073;566;10.36002;910
1553;25.048;9.45819;36.073;566;10.36002;910
1554;22.046;9.3677;36.073;566;10.36002;910
1555;19.033;8.07506;36.073;566;10.36002;910
1556;22.041;8.456;36.073;566;10.36002;910
1557;22.046;8.02526;36.073;566;10.36002;910
1558;19.039;9.30774;36.073;566;10.36002;910
1559;25.047;8.77644;36.073;566;10.36002;910
1560;22.042;8.85679;36.073;566;10.36002;910
1561;19.039;8.39577;36.073;566;10.36002;910
1562;23.047;8.66642;36.073;566;10.36002;910
1563;22.045;9.49835;36.073;566;10.36002;910
1564;21.035;8.83677;36.073;566;10.36002;910
1565;19.039;7.66442;36.073;566;10.36002;910
1566;24.048;8.77668;36.073;566;10.36002;910
1567;20.04;8.42586;36.073;566;10.36002;910
1568;25.04;8.8566;36.073;566;10.36002;910
1569;22.043;9.28792;36.073;566;10.36002;910
1570;22.041;9.04738;36.073;566;10.36002;910
1571;24.053;7.815;36.073;566;10.36002;910
1572;19.034;8.44601;36.073;566;10.36002;910
1573;22.049;8.96692;36.073;566;10.36002;910
1574;21.045;8.09539;36.073;566;10.36002;910
1575;26.055;8.52628;36.073;566;10.36002;910
1576;21.041;8.07536;36.073;566;10.36002;910
1577;19.039;8.72664;36.073;566;10.36002;910
1578;25.049;8.7769;36.073;566;10.36002;910
1579;20.041;7.7847;36.073;566;10.36002;910
1580;20.039;8.50647;36.073;566;10.36002;910
1581;22.043;7.85492;36.073;566;10.36002;910
1582;23.045;8.65663;36.073;566;10.36002;910
1583;27.053;8.64643;36.073;566;10.36002;910
1584;24.046;8.28556;36.073;566;10.36002;910
1585;23.044;9.62837;36.073;566;10.36002;910
1586;23.045;8.82668;36.073;566;10.36002;910
1587;23.043;9.34795;36.073;566;10.36002;910
1588;24.048;8.78655;36.073;566;10.36002;910
1589;21.041;8.34569;36.073;566;10.36002;910
1590;27.053;9.0476;36.073;566;10.36002;910
1591;21.042;8.12542;36.073;566;10.36002;910
1592;27.053;8.40564;36.073;566;10.36002;910
1593;22.043;8.3257;36.073;566;10.36002;910
1594;28.057;9.45804;36.073;566;10.36002;910
1595;23.043;9.19776;36.073;566;10.36002;910
1596;23.044;8.39614;36.073;566;10.36002;910
1597;21.041;9.34813;36.073;566;10.36002;910
1598;20.038;8.56645;36.073;566;10.36002;910
1599;31.058;8.81635;36.073;566;10.36002;910
1600;21.039;8.927;36.073;566;10.36002;910
1601;21.04;8.21548;36.073;566;10.36002;910
1602;24.051;8.3255;36.073;566;10.36002;910
1603;24.044;9.4883;36.073;566;10.36002;910
1604;24.047;8.64643;36.073;566;10.36002;910
1605;23.043;9.24759;36.073;566;10.36002;910
1606;20.038;8.8568;36.073;566;10.36002;910
1607;21.041;8.55625;36.073;566;10.36002;910
1608;21.041;8.35587;36.073;566;10.36002;910
1609;22.045;8.34601;36.073;566;10.36002;910
1610;22.043;8.90704;36.073;566;10.36002;910
1611;22.041;8.58634;36.073;566;10.36002;910
1612;22.05;8.58638;36.073;566;10.36002;910
1613;22.042;9.00712;36.073;566;10.36002;910
1614;21.044;8.16546;36.073;566;10.36002;910
1615;25.047;8.76646;36.073;566;10.36002;910
1616;24.045;9.34792;36.073;566;10.36002;910
1617;23.045;9.1578;36.073;566;10.36002;910
1618;22.046;8.26588;36.073;566;10.36002;910
1619;21.047;8.21595;36.073;566;10.36002;910
1620;19.044;8.91698;36.073;566;10.36002;910
1621;22.041;9.19776;36.073;566;10.36002;910
1622;26.049;8.12539;36.073;566;10.36002;910
1623;22.037;9.22755;36.073;566;10.36002;910
1624;21.043;8.48614;36.073;566;10.36002;910
1625;20.039;8.32598;36.073;566;10.36002;910
1626;23.051;8.40619;36.073;566;10.36002;910
1627;23.045;9.02706;36.073;566;10.36002;910
1628;22.044;9.05725;36.073;566;10.36002;910
1629;25.045;8.37564;36.073;566;10.36002;910
1630;25.051;9.48836;36.073;566;10.36002;910
1631;22.043;8.60644;36.073;566;10.36002;910
1632;23.047;8.26546;36.073;566;10.36002;910
1633;25.049;8.99699;36.073;566;10.36002;910
1634;22.046;9.18753;36.073;566;10.36002;910
1635;24.047;8.90713;36.073;566;10.36002;910
1636;22.041;8.32552;36.073;566;10.36002;910
1637;20.041;8.41608;36.073;566;10.36002;910
1638;22.045;8.696390000000001;36.073;566;10.36002;910
1639;21.043;8.46622;36.073;566;10.36002;910
1640;26.049;8.63647;36.073;566;10.36002;910
1641;24.047;8.83686;36.073;566;10.36002;910
1642;24.047;9.16759;36.073;566;10.36002;910
1643;20.041;8.08518;36.073;566;10.36002;910
1644;22.043;8.77681;36.073;566;10.36002;910
1645;19.037;8.14529;36.073;566;10.36002;910
1646;22.046;9.63825;36.073;566;10.36002;910
1647;23.047;8.75671;36.073;566;10.36002;910
1648;24.046;8.87676;36.073;566;10.36002;910
1649;24.047;8.35562;36.073;566;10.36002;910
1650;22.042;9.37781;36.073;566;10.36002;910
1651;20.039;8.28574;36.073;566;10.36002;910
1652;20.04;8.3156;36.073;566;10.36002;910
1653;26.047;8.7565;36.073;566;10.36002;910
1654;24.047;8.82658;36.073;566;10.36002;910
1655;21.04;8.6263;36.073;566;10.36002;910
1656;20.037;8.68652;36.073;566;10.36002;910
1657;23.045;8.76678;36.073;566;10.36002;910
1658;21.045;7.59383;36.073;566;10.36002;910
1659;23.043;9.46801;36.073;566;10.36002;910
1660;23.043;7.52404;36.073;566;10.36002;910
1661;21.042;8.08523;36.073;566;10.36002;910
1662;20.039;7.98493;36.073;566;10.36002;910
1663;22.043;9.1572;36.073;566;10.36002;910
